pair_idx,pair_file,output,pair_confidence,pair_cscore,same_gender,same_ethnicity,genders,ethnicities
2941,"['__5882_am.jpg', '__5883_am.jpg']",TN,0.31592596456985267,0.052037017715074005,True,True,"['m', 'm']","['a', 'a']"
2943,"['__5886_am.jpg', '__5887_am.jpg']",TN,0.3716026106569328,0.024198694671533696,True,True,"['m', 'm']","['a', 'a']"
2944,"['__5888_am.jpg', '__5889_am.jpg']",TN,0.24755171254152186,0.086224143729239,True,True,"['m', 'm']","['a', 'a']"
2945,"['__5890_am.jpg', '__5891_am.jpg']",TN,0.561727596423339,-0.07086379821166935,True,True,"['m', 'm']","['a', 'a']"
2948,"['__5896_am.jpg', '__5897_am.jpg']",TN,0.6319001877156261,-0.10595009385781314,True,True,"['m', 'm']","['a', 'a']"
2949,"['__5898_am.jpg', '__5899_am.jpg']",TN,0.3653822958793742,0.027308852060312992,True,True,"['m', 'm']","['a', 'a']"
2950,"['__5900_am.jpg', '__5901_am.jpg']",TN,0.3998453881556754,0.0100773059221625,True,True,"['m', 'm']","['a', 'a']"
2951,"['__5902_am.jpg', '__5903_am.jpg']",TN,0.40021186229627403,0.009894068851863093,True,True,"['m', 'm']","['a', 'a']"
2952,"['__5904_am.jpg', '__5905_am.jpg']",TN,0.25027328213740807,0.08486335893129617,True,True,"['m', 'm']","['a', 'a']"
2953,"['__5906_am.jpg', '__5907_am.jpg']",TN,0.3896877262175942,0.015156136891203244,True,True,"['m', 'm']","['a', 'a']"
2954,"['__5908_am.jpg', '__5909_am.jpg']",TN,0.45353667848657686,-0.01676833924328832,True,True,"['m', 'm']","['a', 'a']"
2955,"['__5910_am.jpg', '__5911_am.jpg']",TN,0.6015361641057231,-0.09076808205286116,True,True,"['m', 'm']","['a', 'a']"
2956,"['__5912_am.jpg', '__5913_am.jpg']",TN,0.8280263708868802,-0.20401318544344005,True,True,"['m', 'm']","['a', 'a']"
2957,"['__5914_am.jpg', '__5915_am.jpg']",TN,0.43822505305916826,-0.009112526529584018,True,True,"['m', 'm']","['a', 'a']"
2958,"['__5916_am.jpg', '__5917_am.jpg']",TN,0.39938069871435977,0.01030965064282021,True,True,"['m', 'm']","['a', 'a']"
2959,"['__5918_am.jpg', '__5919_am.jpg']",TN,0.33795678224188563,0.041021608879057384,True,True,"['m', 'm']","['a', 'a']"
2960,"['__5920_am.jpg', '__5921_am.jpg']",TN,0.5834193383219173,-0.0817096691609585,True,True,"['m', 'm']","['a', 'a']"
2961,"['__5922_am.jpg', '__5923_am.jpg']",TN,0.2636170266159312,0.0781914866920343,True,True,"['m', 'm']","['a', 'a']"
2962,"['__5924_am.jpg', '__5925_am.jpg']",TN,0.3857840493255218,0.01710797533723918,True,True,"['m', 'm']","['a', 'a']"
2963,"['__5926_am.jpg', '__5927_am.jpg']",TN,0.4374179163116718,-0.008708958155836097,True,True,"['m', 'm']","['a', 'a']"
2964,"['__5928_am.jpg', '__5929_am.jpg']",TN,0.6976760673962783,-0.1388380336981387,True,True,"['m', 'm']","['a', 'a']"
2965,"['__5930_am.jpg', '__5931_am.jpg']",TN,0.3881453376195245,0.015927331190237752,True,True,"['m', 'm']","['a', 'a']"
2966,"['__5932_am.jpg', '__5933_am.jpg']",TN,0.48253825170488174,-0.03126912585244057,True,True,"['m', 'm']","['a', 'a']"
2967,"['__5934_am.jpg', '__5935_am.jpg']",TN,0.4729459996594465,-0.026472999829722836,True,True,"['m', 'm']","['a', 'a']"
2968,"['__5936_am.jpg', '__5937_am.jpg']",TN,0.22438681749771439,0.09780659125114316,True,True,"['m', 'm']","['a', 'a']"
2969,"['__5938_am.jpg', '__5939_am.jpg']",TN,0.2918603524716623,0.06406982376416914,True,True,"['m', 'm']","['a', 'a']"
2970,"['__5940_am.jpg', '__5941_am.jpg']",TN,0.45448039342692415,-0.017240196713461713,True,True,"['m', 'm']","['a', 'a']"
2972,"['__5944_am.jpg', '__5945_am.jpg']",TN,0.2570105568872121,0.08149472155639419,True,True,"['m', 'm']","['a', 'a']"
2973,"['__5946_am.jpg', '__5947_am.jpg']",TN,0.4351677726705301,-0.007583886335264786,True,True,"['m', 'm']","['a', 'a']"
2974,"['__5948_am.jpg', '__5949_am.jpg']",TN,0.3718684030381565,0.024065798480922065,True,True,"['m', 'm']","['a', 'a']"
2975,"['__5950_am.jpg', '__5951_am.jpg']",TN,0.45844601469863777,-0.01922300734931886,True,True,"['m', 'm']","['a', 'a']"
2976,"['__5952_am.jpg', '__5953_am.jpg']",TN,0.5763202660226701,-0.07816013301133469,True,True,"['m', 'm']","['a', 'a']"
2977,"['__5954_am.jpg', '__5955_am.jpg']",TN,0.3329268137569299,0.04353659312153505,True,True,"['m', 'm']","['a', 'a']"
2978,"['__5956_am.jpg', '__5957_am.jpg']",TN,0.5664668194732916,-0.07323340973664583,True,True,"['m', 'm']","['a', 'a']"
2979,"['__5958_am.jpg', '__5959_am.jpg']",TN,0.4388421898097916,-0.009421094904895773,True,True,"['m', 'm']","['a', 'a']"
2980,"['__5960_am.jpg', '__5961_am.jpg']",TN,0.3425112430775177,0.03874437846124112,True,True,"['m', 'm']","['a', 'a']"
2982,"['__5964_am.jpg', '__5965_am.jpg']",TN,0.2764590836406686,0.07177045817966585,True,True,"['m', 'm']","['a', 'a']"
2983,"['__5966_am.jpg', '__5967_am.jpg']",TN,0.39741169533462717,0.011294152332686647,True,True,"['m', 'm']","['a', 'a']"
2984,"['__5968_am.jpg', '__5969_am.jpg']",TN,0.3164908240886324,0.05175458795568422,True,True,"['m', 'm']","['a', 'a']"
2985,"['__5970_am.jpg', '__5971_am.jpg']",TN,0.5308210744838577,-0.0554105372419285,True,True,"['m', 'm']","['a', 'a']"
2986,"['__5972_am.jpg', '__5973_am.jpg']",TN,0.5125263704870142,-0.04626318524350659,True,True,"['m', 'm']","['a', 'a']"
2987,"['__5974_am.jpg', '__5975_am.jpg']",TN,0.8040714441563432,-0.19203572207817174,True,True,"['m', 'm']","['a', 'a']"
2989,"['__5978_am.jpg', '__5979_am.jpg']",TN,0.5436673734960027,-0.06183368674800141,True,True,"['m', 'm']","['a', 'a']"
2990,"['__5980_af.jpg', '__5981_af.jpg']",TN,0.2243068251234721,0.09784658743826416,True,True,"['f', 'f']","['a', 'a']"
2991,"['__5982_af.jpg', '__5983_af.jpg']",TN,0.3890751878614309,0.015462406069284753,True,True,"['f', 'f']","['a', 'a']"
2994,"['__5988_af.jpg', '__5989_af.jpg']",TN,0.7912217129053163,-0.185610856452658,True,True,"['f', 'f']","['a', 'a']"
2995,"['__5990_af.jpg', '__5991_af.jpg']",TN,0.6781006986495015,-0.1290503493247507,True,True,"['f', 'f']","['a', 'a']"
2996,"['__5992_af.jpg', '__5993_af.jpg']",TN,0.22415602256848133,0.09792198871575956,True,True,"['f', 'f']","['a', 'a']"
2997,"['__5994_af.jpg', '__5995_af.jpg']",TN,0.06773330780816611,0.1761333460959171,True,True,"['f', 'f']","['a', 'a']"
2998,"['__5996_af.jpg', '__5997_af.jpg']",TN,0.10329835044003377,0.15835082477998325,True,True,"['f', 'f']","['a', 'a']"
2999,"['__5998_af.jpg', '__5999_af.jpg']",TN,0.42522019558816204,-0.002610097794080758,True,True,"['f', 'f']","['a', 'a']"
3000,"['__6000_af.jpg', '__6001_af.jpg']",TN,0.57833136796497,-0.07916568398248452,True,True,"['f', 'f']","['a', 'a']"
3001,"['__6002_af.jpg', '__6003_af.jpg']",TN,0.7433083399825402,-0.16165416999127002,True,True,"['f', 'f']","['a', 'a']"
3002,"['__6004_af.jpg', '__6005_af.jpg']",TN,0.4797861937181125,-0.029893096859056147,True,True,"['f', 'f']","['a', 'a']"
3003,"['__6006_af.jpg', '__6007_af.jpg']",TN,0.5956219536780512,-0.08781097683902539,True,True,"['f', 'f']","['a', 'a']"
3004,"['__6008_af.jpg', '__6009_af.jpg']",TN,0.5010731820073429,-0.040536591003671185,True,True,"['f', 'f']","['a', 'a']"
3007,"['__6014_af.jpg', '__6015_af.jpg']",TN,0.05584530571899471,0.18207734714050275,True,True,"['f', 'f']","['a', 'a']"
3008,"['__6016_af.jpg', '__6017_af.jpg']",TN,0.1811699619500653,0.11941501902496758,True,True,"['f', 'f']","['a', 'a']"
3009,"['__6018_af.jpg', '__6019_af.jpg']",TN,0.4424506130310544,-0.011225306515526669,True,True,"['f', 'f']","['a', 'a']"
3011,"['__6022_af.jpg', '__6023_af.jpg']",TN,0.05646468110152725,0.1817676594492364,True,True,"['f', 'f']","['a', 'a']"
3012,"['__6024_af.jpg', '__6025_af.jpg']",TN,0.623505474372815,-0.10175273718640723,True,True,"['f', 'f']","['a', 'a']"
3014,"['__6028_af.jpg', '__6029_af.jpg']",TN,0.4753273185396383,-0.02766365926981905,True,True,"['f', 'f']","['a', 'a']"
3015,"['__6030_af.jpg', '__6031_af.jpg']",TN,0.224219655207196,0.09789017239640213,True,True,"['f', 'f']","['a', 'a']"
3016,"['__6032_af.jpg', '__6033_af.jpg']",TN,0.06412125818307324,0.17793937090846357,True,True,"['f', 'f']","['a', 'a']"
3017,"['__6034_af.jpg', '__6035_af.jpg']",TN,0.6941411721618671,-0.1370705860809335,True,True,"['f', 'f']","['a', 'a']"
3018,"['__6036_af.jpg', '__6037_af.jpg']",TN,0.49090759856080934,-0.03545379928040432,True,True,"['f', 'f']","['a', 'a']"
3020,"['__6040_af.jpg', '__6041_af.jpg']",TN,0.6148674189290748,-0.097433709464537,True,True,"['f', 'f']","['a', 'a']"
3021,"['__6042_af.jpg', '__6043_af.jpg']",TN,0.40232466881760254,0.0088376655911989,True,True,"['f', 'f']","['a', 'a']"
3022,"['__6044_af.jpg', '__6045_af.jpg']",TN,0.2873332183231714,0.06633339083841441,True,True,"['f', 'f']","['a', 'a']"
3023,"['__6046_af.jpg', '__6047_af.jpg']",TN,0.6843209926690621,-0.13216049633453092,True,True,"['f', 'f']","['a', 'a']"
3024,"['__6048_af.jpg', '__6049_af.jpg']",TN,0.35159905036797556,0.034200474816012405,True,True,"['f', 'f']","['a', 'a']"
3025,"['__6050_af.jpg', '__6051_af.jpg']",TN,0.4649757867183011,-0.022487893359150257,True,True,"['f', 'f']","['a', 'a']"
3026,"['__6052_af.jpg', '__6053_af.jpg']",TN,0.3532572000492227,0.03337139997538904,True,True,"['f', 'f']","['a', 'a']"
3028,"['__6056_af.jpg', '__6057_af.jpg']",TN,0.2998185489030094,0.0600907255484954,True,True,"['f', 'f']","['a', 'a']"
3030,"['__6060_af.jpg', '__6061_af.jpg']",TN,0.21586475667270233,0.10206762166364924,True,True,"['f', 'f']","['a', 'a']"
3031,"['__6062_af.jpg', '__6063_af.jpg']",TN,0.3736683764456903,0.023165811777155106,True,True,"['f', 'f']","['a', 'a']"
3032,"['__6064_af.jpg', '__6065_af.jpg']",TN,0.5416124815694157,-0.060806240784707664,True,True,"['f', 'f']","['a', 'a']"
3034,"['__6068_af.jpg', '__6069_af.jpg']",TN,0.1282552940968078,0.14587235295159637,True,True,"['f', 'f']","['a', 'a']"
3035,"['__6070_af.jpg', '__6071_af.jpg']",TN,0.1496227998011208,0.1351886000994398,True,True,"['f', 'f']","['a', 'a']"
3036,"['__6072_af.jpg', '__6073_af.jpg']",TN,0.4627173595390639,-0.021358679769531555,True,True,"['f', 'f']","['a', 'a']"
3038,"['__6076_af.jpg', '__6077_af.jpg']",TN,0.5501762981386769,-0.06508814906933835,True,True,"['f', 'f']","['a', 'a']"
3041,"['__6082_af.jpg', '__6083_af.jpg']",TN,0.5005556366025541,-0.04027781830127683,True,True,"['f', 'f']","['a', 'a']"
3042,"['__6084_af.jpg', '__6085_af.jpg']",TN,0.3338360241438898,0.043081987928055315,True,True,"['f', 'f']","['a', 'a']"
3043,"['__6086_af.jpg', '__6087_af.jpg']",TN,0.43383516227427776,-0.0069175811371387265,True,True,"['f', 'f']","['a', 'a']"
3044,"['__6088_af.jpg', '__6089_af.jpg']",TN,0.23478100279142367,0.09260949860428819,True,True,"['f', 'f']","['a', 'a']"
3045,"['__6090_af.jpg', '__6091_af.jpg']",TN,0.3161893334233925,0.05190533328830378,True,True,"['f', 'f']","['a', 'a']"
3046,"['__6092_af.jpg', '__6093_af.jpg']",TN,0.47823217231717585,-0.029116086158587753,True,True,"['f', 'f']","['a', 'a']"
3047,"['__6094_af.jpg', '__6095_af.jpg']",TN,0.920452854139242,-0.25022642706962106,True,True,"['f', 'f']","['a', 'a']"
3048,"['__6096_af.jpg', '__6097_af.jpg']",TN,0.755620474241514,-0.16781023712075682,True,True,"['f', 'f']","['a', 'a']"
3049,"['__6098_af.jpg', '__6099_af.jpg']",TN,0.24449594038006994,0.08775202980996527,True,True,"['f', 'f']","['a', 'a']"
3050,"['__6100_af.jpg', '__6101_af.jpg']",TN,0.488210267050027,-0.0341051335250133,True,True,"['f', 'f']","['a', 'a']"
3051,"['__6102_af.jpg', '__6103_af.jpg']",TN,0.2326300127917056,0.09368499360414739,True,True,"['f', 'f']","['a', 'a']"
3052,"['__6104_af.jpg', '__6105_af.jpg']",TN,0.5964679030885156,-0.08823395154425767,True,True,"['f', 'f']","['a', 'a']"
3053,"['__6106_af.jpg', '__6107_af.jpg']",TN,0.578021202553213,-0.07901060127660625,True,True,"['f', 'f']","['a', 'a']"
3054,"['__6108_af.jpg', '__6109_af.jpg']",TN,0.5444452823680237,-0.06222264118401152,True,True,"['f', 'f']","['a', 'a']"
3055,"['__6110_af.jpg', '__6111_af.jpg']",TN,0.5910697402312648,-0.08553487011563211,True,True,"['f', 'f']","['a', 'a']"
3056,"['__6112_af.jpg', '__6113_af.jpg']",TN,0.7129657700308996,-0.14648288501544984,True,True,"['f', 'f']","['a', 'a']"
3057,"['__6114_af.jpg', '__6115_af.jpg']",TN,0.5718647309153617,-0.07593236545768076,True,True,"['f', 'f']","['a', 'a']"
3058,"['__6116_af.jpg', '__6117_af.jpg']",TN,0.4814224481526628,-0.030711224076331187,True,True,"['f', 'f']","['a', 'a']"
3059,"['__6118_af.jpg', '__6119_af.jpg']",TN,0.8224317419217435,-0.20121587096087137,True,True,"['f', 'f']","['a', 'a']"
3061,"['__6122_af.jpg', '__6123_af.jpg']",TN,0.3859387842471129,0.01703060787644388,True,True,"['f', 'f']","['a', 'a']"
3063,"['__6126_af.jpg', '__6127_af.jpg']",TN,0.6843178436905353,-0.1321589218452673,True,True,"['f', 'f']","['a', 'a']"
3064,"['__6128_af.jpg', '__6129_af.jpg']",TN,1.0410552646306326,-0.310527632315316,True,True,"['f', 'f']","['a', 'a']"
3065,"['__6130_af.jpg', '__6131_af.jpg']",TN,0.37337754054479944,0.02331122972760059,True,True,"['f', 'f']","['a', 'a']"
3066,"['__6132_af.jpg', '__6133_af.jpg']",TN,0.7346646458958883,-0.15733232294794355,True,True,"['f', 'f']","['a', 'a']"
3067,"['__6134_af.jpg', '__6135_af.jpg']",TN,0.24609941110602152,0.08695029444698958,True,True,"['f', 'f']","['a', 'a']"
3068,"['__6136_af.jpg', '__6137_af.jpg']",TN,0.4053536510801836,0.007323174459908502,True,True,"['f', 'f']","['a', 'a']"
3069,"['__6138_af.jpg', '__6139_af.jpg']",TN,0.651061277431789,-0.11553063871589421,True,True,"['f', 'f']","['a', 'a']"
3070,"['__6140_af.jpg', '__6141_af.jpg']",TN,0.7346794696713581,-0.15733973483567892,True,True,"['f', 'f']","['a', 'a']"
3071,"['__6142_af.jpg', '__6143_af.jpg']",TN,0.6028101569445301,-0.09140507847226494,True,True,"['f', 'f']","['a', 'a']"
3072,"['__6144_af.jpg', '__6145_af.jpg']",TN,0.25628651872884367,0.08185674063557835,True,True,"['f', 'f']","['a', 'a']"
3074,"['__6148_af.jpg', '__6149_af.jpg']",TN,0.4242390645992997,-0.0021195322996496874,True,True,"['f', 'f']","['a', 'a']"
3075,"['__6150_af.jpg', '__6151_af.jpg']",TN,0.33694972498451925,0.0415251375077406,True,True,"['f', 'f']","['a', 'a']"
3076,"['__6152_af.jpg', '__6153_af.jpg']",TN,0.2934494234420959,0.06327528827895226,True,True,"['f', 'f']","['a', 'a']"
3077,"['__6154_af.jpg', '__6155_af.jpg']",TN,0.6672573397899928,-0.12362866989499631,True,True,"['f', 'f']","['a', 'a']"
3078,"['__6156_af.jpg', '__6157_af.jpg']",TN,0.30816668930643276,0.055916655346783785,True,True,"['f', 'f']","['a', 'a']"
3079,"['__6158_af.jpg', '__6159_af.jpg']",TN,0.9564793181650613,-0.2682396590825304,True,True,"['f', 'f']","['a', 'a']"
3080,"['__6160_af.jpg', '__6161_af.jpg']",TN,0.44866541967587503,-0.014332709837937302,True,True,"['f', 'f']","['a', 'a']"
3081,"['__6162_af.jpg', '__6163_af.jpg']",TN,0.524030250948766,-0.05201512547438274,True,True,"['f', 'f']","['a', 'a']"
3082,"['__6164_af.jpg', '__6165_af.jpg']",TN,0.5260614250724753,-0.053030712536237645,True,True,"['f', 'f']","['a', 'a']"
3083,"['__6166_af.jpg', '__6167_af.jpg']",TN,0.502362061120186,-0.041181030560092785,True,True,"['f', 'f']","['a', 'a']"
3085,"['__6170_af.jpg', '__6171_af.jpg']",TN,0.176187893760392,0.12190605311980415,True,True,"['f', 'f']","['a', 'a']"
3086,"['__6172_af.jpg', '__6173_af.jpg']",TN,0.39824318091353295,0.010878409543233651,True,True,"['f', 'f']","['a', 'a']"
3087,"['__6174_af.jpg', '__6175_af.jpg']",TN,0.45739495912407424,-0.018697479562037156,True,True,"['f', 'f']","['a', 'a']"
3088,"['__6176_af.jpg', '__6177_af.jpg']",TN,0.1754588654910294,0.1222705672544855,True,True,"['f', 'f']","['a', 'a']"
3089,"['__6178_af.jpg', '__6179_af.jpg']",TN,0.5857480589912338,-0.08287402949561654,True,True,"['f', 'f']","['a', 'a']"
3090,"['__6180_af.jpg', '__6181_af.jpg']",TN,0.15981207941919262,0.13009396029040385,True,True,"['f', 'f']","['a', 'a']"
3091,"['__6182_af.jpg', '__6183_af.jpg']",TN,0.34523355455827254,0.03738322272086403,True,True,"['f', 'f']","['a', 'a']"
3092,"['__6184_af.jpg', '__6185_af.jpg']",TN,0.08957051511673608,0.16521474244163237,True,True,"['f', 'f']","['a', 'a']"
3093,"['__6186_af.jpg', '__6187_af.jpg']",TN,0.38496089329827976,0.017519553350860348,True,True,"['f', 'f']","['a', 'a']"
3094,"['__6188_af.jpg', '__6189_af.jpg']",TN,0.5347413591175538,-0.0573706795587767,True,True,"['f', 'f']","['a', 'a']"
3095,"['__6190_af.jpg', '__6191_af.jpg']",TN,0.6271486154933328,-0.10357430774666623,True,True,"['f', 'f']","['a', 'a']"
3096,"['__6192_af.jpg', '__6193_af.jpg']",TN,0.3344733807654736,0.04276330961726336,True,True,"['f', 'f']","['a', 'a']"
3097,"['__6194_af.jpg', '__6195_af.jpg']",TN,0.23480179165085735,0.09259910417457147,True,True,"['f', 'f']","['a', 'a']"
3098,"['__6196_af.jpg', '__6197_af.jpg']",TN,0.5541628488333381,-0.06708142441666898,True,True,"['f', 'f']","['a', 'a']"
3099,"['__6198_af.jpg', '__6199_af.jpg']",TN,0.3707275479972161,0.0246362260013923,True,True,"['f', 'f']","['a', 'a']"
3100,"['__6200_af.jpg', '__6201_af.jpg']",TN,0.38839536119633045,0.01580231940183488,True,True,"['f', 'f']","['a', 'a']"
3101,"['__6202_af.jpg', '__6203_af.jpg']",TN,0.5695410441241773,-0.0747705220620885,True,True,"['f', 'f']","['a', 'a']"
3102,"['__6204_af.jpg', '__6205_af.jpg']",TN,0.11916746189412364,0.1504162690529383,True,True,"['f', 'f']","['a', 'a']"
3103,"['__6206_af.jpg', '__6207_af.jpg']",TN,0.37192569605804104,0.02403715197097954,True,True,"['f', 'f']","['a', 'a']"
3104,"['__6208_af.jpg', '__6209_af.jpg']",TN,0.278388820282651,0.0708055898586747,True,True,"['f', 'f']","['a', 'a']"
3105,"['__6210_af.jpg', '__6211_af.jpg']",TN,0.19120709666087476,0.11439645166956292,True,True,"['f', 'f']","['a', 'a']"
3107,"['__6214_af.jpg', '__6215_af.jpg']",TN,0.2663531590894217,0.07682342045528931,True,True,"['f', 'f']","['a', 'a']"
3108,"['__6216_af.jpg', '__6217_af.jpg']",TN,0.2674730309347737,0.07626348453261333,True,True,"['f', 'f']","['a', 'a']"
3109,"['__6218_af.jpg', '__6219_af.jpg']",TN,0.24332118150685922,0.08833940924657056,True,True,"['f', 'f']","['a', 'a']"
3110,"['__6220_af.jpg', '__6221_af.jpg']",TN,0.6242461261927561,-0.10212306309637806,True,True,"['f', 'f']","['a', 'a']"
3111,"['__6222_af.jpg', '__6223_af.jpg']",TN,0.20126427939370473,0.10936786030314782,True,True,"['f', 'f']","['a', 'a']"
3112,"['__6224_af.jpg', '__6225_af.jpg']",TN,0.46919591240739145,-0.024597956203695464,True,True,"['f', 'f']","['a', 'a']"
3113,"['__6226_af.jpg', '__6227_af.jpg']",TN,0.6292606690828624,-0.10463033454143075,True,True,"['f', 'f']","['a', 'a']"
3114,"['__6228_af.jpg', '__6229_af.jpg']",TN,0.3217182077294354,0.04914089613528263,True,True,"['f', 'f']","['a', 'a']"
3115,"['__6230_af.jpg', '__6231_af.jpg']",TN,0.17005600999942994,0.12497199500028501,True,True,"['f', 'f']","['a', 'a']"
3116,"['__6232_af.jpg', '__6233_af.jpg']",TN,0.27639961489014375,0.07180019255492857,True,True,"['f', 'f']","['a', 'a']"
3117,"['__6234_af.jpg', '__6235_af.jpg']",TN,0.2785274403816045,0.07073627980919789,True,True,"['f', 'f']","['a', 'a']"
3118,"['__6236_af.jpg', '__6237_af.jpg']",TN,0.4640324467127006,-0.022016223356350062,True,True,"['f', 'f']","['a', 'a']"
3119,"['__6238_af.jpg', '__6239_af.jpg']",TN,0.8148888890836377,-0.19744444454181853,True,True,"['f', 'f']","['a', 'a']"
3120,"['__6240_bf.jpg', '__6241_bm.jpg']",TN,0.5168640088778185,-0.04843200443890927,False,True,"['f', 'm']","['b', 'b']"
3121,"['__6242_bf.jpg', '__6243_bm.jpg']",TN,0.37885747166581485,0.02057126416709278,False,True,"['f', 'm']","['b', 'b']"
3122,"['__6244_bf.jpg', '__6245_bm.jpg']",TN,0.23603239440835178,0.09198380279582445,False,True,"['f', 'm']","['b', 'b']"
3123,"['__6246_bf.jpg', '__6247_bm.jpg']",TN,0.36285672758284426,0.02857163620857833,False,True,"['f', 'm']","['b', 'b']"
3124,"['__6248_bf.jpg', '__6249_bm.jpg']",TN,0.42244140136230923,-0.0012207006811543776,False,True,"['f', 'm']","['b', 'b']"
3125,"['__6250_bf.jpg', '__6251_bm.jpg']",TN,0.3685514847779523,0.02572425761102419,False,True,"['f', 'm']","['b', 'b']"
3126,"['__6252_bf.jpg', '__6253_bm.jpg']",TN,0.7463814863442289,-0.1631907431721142,False,True,"['f', 'm']","['b', 'b']"
3127,"['__6254_bf.jpg', '__6255_bm.jpg']",TN,0.25832692887952047,0.08083653556023983,False,True,"['f', 'm']","['b', 'b']"
3128,"['__6256_bf.jpg', '__6257_bm.jpg']",TN,0.1962929849975943,0.1118535075012029,False,True,"['f', 'm']","['b', 'b']"
3129,"['__6258_bf.jpg', '__6259_bm.jpg']",TN,0.2639310247261055,0.0780344876369474,False,True,"['f', 'm']","['b', 'b']"
3130,"['__6260_bf.jpg', '__6261_bm.jpg']",TN,0.2680034643751732,0.07599826781241341,False,True,"['f', 'm']","['b', 'b']"
3131,"['__6262_bf.jpg', '__6263_bm.jpg']",TN,0.6364491690799499,-0.10822458453997486,False,True,"['f', 'm']","['b', 'b']"
3132,"['__6264_bf.jpg', '__6265_bm.jpg']",TN,0.5693094520201534,-0.07465472601007683,False,True,"['f', 'm']","['b', 'b']"
3133,"['__6266_bf.jpg', '__6267_bm.jpg']",TN,0.6756453946994041,-0.12782269734970192,False,True,"['f', 'm']","['b', 'b']"
3134,"['__6268_bf.jpg', '__6269_bm.jpg']",TN,0.20537329898015333,0.10731335050992374,False,True,"['f', 'm']","['b', 'b']"
3135,"['__6270_bf.jpg', '__6271_bm.jpg']",TN,0.3330100050404232,0.04349499747978835,False,True,"['f', 'm']","['b', 'b']"
3136,"['__6272_bf.jpg', '__6273_bm.jpg']",TN,0.6082487231294973,-0.09412436156474856,False,True,"['f', 'm']","['b', 'b']"
3137,"['__6274_bf.jpg', '__6275_bm.jpg']",TN,0.3980114153664389,0.010994292316780507,False,True,"['f', 'm']","['b', 'b']"
3138,"['__6276_bf.jpg', '__6277_bm.jpg']",TN,0.6473504964881203,-0.11367524824405995,False,True,"['f', 'm']","['b', 'b']"
3139,"['__6278_bf.jpg', '__6279_bm.jpg']",TN,0.1390384708710033,0.14048076456449843,False,True,"['f', 'm']","['b', 'b']"
3140,"['__6280_bf.jpg', '__6281_bm.jpg']",TN,0.4561560875712827,-0.018078043785641113,False,True,"['f', 'm']","['b', 'b']"
3141,"['__6282_bf.jpg', '__6283_bm.jpg']",TN,0.29103681615517774,0.06448159192241129,False,True,"['f', 'm']","['b', 'b']"
3142,"['__6284_bf.jpg', '__6285_bm.jpg']",TN,0.6709045422363129,-0.1254522711181564,False,True,"['f', 'm']","['b', 'b']"
3143,"['__6286_bf.jpg', '__6287_bm.jpg']",TN,0.3926872648669768,0.013656367566511514,False,True,"['f', 'm']","['b', 'b']"
3144,"['__6288_bf.jpg', '__6289_bm.jpg']",TN,0.8464296729078042,-0.21321483645390188,False,True,"['f', 'm']","['b', 'b']"
3145,"['__6290_bf.jpg', '__6291_bm.jpg']",TN,0.41555555307532677,0.0022222234623367337,False,True,"['f', 'm']","['b', 'b']"
3146,"['__6292_bf.jpg', '__6293_bm.jpg']",TN,0.20110943031243655,0.10944528484378194,False,True,"['f', 'm']","['b', 'b']"
3147,"['__6294_bf.jpg', '__6295_bm.jpg']",TN,0.5269126563997051,-0.05345632819985244,False,True,"['f', 'm']","['b', 'b']"
3148,"['__6296_bf.jpg', '__6297_bm.jpg']",TN,0.37642655489294863,0.02178672255352577,False,True,"['f', 'm']","['b', 'b']"
3149,"['__6298_bf.jpg', '__6299_bm.jpg']",TN,0.2166280909393845,0.10168595453030806,False,True,"['f', 'm']","['b', 'b']"
3150,"['__6300_bf.jpg', '__6301_bm.jpg']",TN,0.07374783093424142,0.17312608453287942,False,True,"['f', 'm']","['b', 'b']"
3151,"['__6302_bf.jpg', '__6303_bm.jpg']",TN,0.15557729041036583,0.13221135479481738,False,True,"['f', 'm']","['b', 'b']"
3152,"['__6304_bf.jpg', '__6305_bm.jpg']",TN,0.18802082555386512,0.11598958722306771,False,True,"['f', 'm']","['b', 'b']"
3153,"['__6306_bf.jpg', '__6307_bm.jpg']",TN,0.44257228487086353,-0.01128614243543171,False,True,"['f', 'm']","['b', 'b']"
3154,"['__6308_bf.jpg', '__6309_bm.jpg']",TN,0.2773074621980931,0.07134626890095357,False,True,"['f', 'm']","['b', 'b']"
3155,"['__6310_bf.jpg', '__6311_bm.jpg']",TN,0.28033481980592234,0.06983259009703886,False,True,"['f', 'm']","['b', 'b']"
3156,"['__6312_bf.jpg', '__6313_bm.jpg']",TN,0.44290040639851336,-0.01145020319925636,False,True,"['f', 'm']","['b', 'b']"
3157,"['__6314_bf.jpg', '__6315_bm.jpg']",TN,0.600931276948363,-0.0904656384741814,False,True,"['f', 'm']","['b', 'b']"
3158,"['__6316_bf.jpg', '__6317_bm.jpg']",TN,0.39958617280838427,0.010206913595807943,False,True,"['f', 'm']","['b', 'b']"
3159,"['__6318_bf.jpg', '__6319_bm.jpg']",TN,0.4242147038614901,-0.002107351930744697,False,True,"['f', 'm']","['b', 'b']"
3160,"['__6320_bf.jpg', '__6321_bm.jpg']",TN,0.34344231575963136,0.03827884212018444,False,True,"['f', 'm']","['b', 'b']"
